date,USDMXN,USDTRY,USDILS,USDCNH,USDCNY,USDSGD,USDHKD,USDBRL,USDTWD,USDZAR,USDPLN,USDHUF,USDCZK,USDRUB,USDEUR,USDGBP,USDTRL,USDMAD,USDSOS,USDCHF,USDCAD,USDCOP,USDPEN,USDARS,USDNOK,USDDKK,USDNZD,USDAUD,USDKRW,USDCLP,ARSUSD,ARSCNY,ARSBRL,ARSRUB,ARSEUR,ARSGBP,ARSCHF,ARSCAD,ARSAUD,AUDUSD,AUDTRY,AUDILS,AUDCNY,AUDSGD,AUDHKD,AUDKRW,AUDBRL,AUDTWD,AUDZAR,AUDPLN,AUDHUF,AUDCZK,AUDRUB,AUDEUR,AUDGBP,AUDCHF,AUDCAD,AUDARS,AUDNOK,AUDDKK,AUDNZD,BRLUSD,BRLCNY,BRLKRW,BRLRUB,BRLGBP,BRLCHF,BRLCAD,BRLCLP,BRLEUR,BRLARS,CADMXN,CADUSD,CADTRY,CADILS,CADCNY,CADSGD,CADHKD,CADKRW,CADBRL,CADTWD,CADZAR,CADPLN,CADHUF,CADCZK,CADRUB,CADEUR,CADGBP,CADMAD,CADCHF,CADCOP,CADARS,CADNOK,CADDKK,CADNZD,CADAUD,CHFMXN,CHFUSD,CHFTRY,CHFILS,CHFCNY,CHFSGD,CHFHKD,CHFKRW,CHFBRL,CHFZAR,CHFPLN,CHFHUF,CHFCZK,CHFRUB,CHFEUR,CHFGBP,CHFCAD,CHFNOK,CHFDKK,CHFNZD,CHFAUD,CLPUSD,CNHUSD,CNHHKD,CNYUSD,CNYCNH,CNYSGD,CNYHKD,CNYKRW,CNYTWD,CNYRUB,CNYEUR,CNYGBP,CNYCHF,CNYCAD,CNYNZD,CNYAUD
2015-07-12,4,18,49,9,7,41,14,17,9,7,44,51,16,3,49,8,0,48,0,13,64,39,24,0,54,19,45,28,34,31,37,0,0,0,0,0,38,0,0,54,13,42,0,64,32,0,32,0,33,0,30,0,0,40,14,15,26,39,36,0,80,31,0,0,0,0,0,22,0,35,0,35,50,51,21,58,38,78,42,39,0,37,37,35,0,0,22,39,0,22,0,27,0,0,47,35,73,11,0,0,0,0,31,53,65,41,10,14,0,0,8,60,30,43,0,0,24,37,54,0,16,0,0,22,0,26,35,71,0,0,71,0,0
2015-07-19,7,23,57,11,10,47,14,32,26,10,19,61,27,3,28,7,0,48,0,13,44,58,0,0,18,28,18,33,28,34,0,0,0,100,0,0,50,0,0,61,12,84,39,61,49,0,0,14,0,0,0,81,0,33,14,53,15,0,0,0,27,52,0,0,0,0,0,20,0,35,0,53,42,0,21,59,34,78,42,34,35,0,37,35,0,0,13,0,41,51,46,22,0,0,0,35,0,10,0,0,0,0,31,0,0,41,9,0,0,39,9,21,0,22,0,54,0,37,0,19,18,0,49,16,23,0,35,35,0,0,0,0,0
2015-07-26,5,22,47,14,10,44,15,46,16,9,22,35,15,7,34,10,0,0,96,18,50,52,0,0,25,13,0,40,42,33,0,0,0,0,0,0,37,96,0,59,21,0,26,84,38,0,0,0,33,0,0,0,0,50,10,30,20,0,0,0,34,90,0,0,0,0,0,0,0,0,0,0,49,0,0,37,29,22,47,0,0,0,42,0,0,25,9,0,0,33,0,40,0,0,46,35,0,8,45,40,0,36,30,0,37,0,11,14,0,44,8,21,26,0,0,0,0,0,30,0,12,0,0,14,0,0,35,0,0,0,52,0,0
2015-08-02,6,20,60,9,5,40,8,43,19,6,25,81,39,10,32,8,0,23,0,16,50,42,16,0,32,32,24,35,31,39,0,0,0,0,0,0,0,0,0,62,17,41,0,77,52,0,0,0,29,0,0,59,0,50,16,39,32,0,0,0,40,45,0,0,0,39,0,40,0,35,0,79,43,67,21,29,38,0,0,0,0,36,0,0,69,0,17,19,55,40,0,37,41,0,0,0,0,9,35,0,0,37,0,53,0,41,8,0,0,0,6,0,0,0,63,0,0,0,0,26,18,0,0,14,0,26,34,52,0,0,0,0,0
2015-08-09,5,24,57,84,100,89,29,31,23,9,19,75,0,8,37,12,63,23,0,16,51,49,18,25,46,22,32,32,42,45,49,0,0,0,0,0,49,0,0,72,11,55,35,63,59,0,42,19,0,26,0,0,36,64,19,49,34,56,36,40,23,22,0,0,0,52,0,40,0,35,71,0,41,0,41,92,25,48,0,0,45,36,36,46,0,50,12,0,46,44,0,90,40,0,0,68,0,9,53,0,48,40,60,0,43,54,8,10,68,0,8,22,0,21,0,0,24,0,57,21,100,50,96,78,0,26,0,46,31,0,70,0,41
2015-08-16,9,43,53,37,37,72,20,49,25,11,27,41,30,9,50,11,61,0,70,15,51,61,40,21,59,31,17,37,44,33,0,0,0,0,0,0,36,71,0,52,0,55,28,59,47,51,31,14,0,26,0,0,35,39,16,17,20,43,48,40,39,38,0,0,0,0,0,59,47,52,0,0,31,49,0,36,0,41,0,0,0,41,40,34,0,29,15,38,0,50,0,29,0,27,0,0,0,12,30,40,0,46,34,0,32,54,8,0,0,51,9,23,0,21,83,0,24,49,35,0,48,50,47,34,0,44,0,0,0,0,0,64,41
2015-08-23,10,25,58,53,38,90,16,51,34,18,53,73,37,16,62,11,61,31,0,20,46,100,15,21,34,36,35,51,38,81,36,0,0,0,0,0,0,0,0,88,22,0,55,51,30,37,0,15,0,0,29,0,0,63,15,32,31,42,35,0,46,25,0,0,0,0,0,39,46,34,0,0,43,0,20,42,24,61,0,0,44,0,35,56,67,24,19,19,0,40,44,84,0,0,0,0,62,18,0,0,0,38,43,0,31,40,6,0,0,37,6,27,25,30,81,0,27,0,26,19,35,0,47,67,0,0,0,68,31,0,51,0,40
2015-08-30,9,21,29,23,25,52,19,48,29,13,16,84,22,8,37,10,0,0,0,13,47,81,53,24,24,14,37,34,32,52,0,0,76,0,59,0,0,0,0,79,11,45,41,68,30,100,0,15,27,0,39,57,35,76,27,25,50,73,0,0,20,65,0,0,0,0,0,19,52,0,0,0,35,0,0,42,24,54,54,0,0,0,0,0,0,42,21,37,0,49,0,42,0,0,0,0,0,6,40,39,0,26,58,0,31,45,14,0,0,37,7,20,49,0,69,0,31,0,44,37,21,48,63,17,30,25,66,33,0,0,0,0,0
2015-09-06,4,26,40,49,16,55,18,58,22,14,12,38,22,6,31,11,0,0,0,12,36,76,61,0,37,21,59,52,40,42,35,0,0,0,0,0,35,0,0,67,16,39,40,81,50,42,52,15,47,25,0,0,0,41,10,29,25,41,0,0,43,63,0,0,0,37,0,19,0,57,0,0,28,0,27,44,24,55,0,64,44,40,0,0,0,0,38,0,0,49,0,87,0,0,0,33,0,5,30,33,0,26,39,0,31,39,17,11,0,0,11,23,0,0,0,0,0,0,29,20,11,56,46,33,0,25,33,0,61,0,67,0,0
2015-09-13,5,29,28,28,16,61,11,47,20,13,31,47,29,4,37,10,0,0,0,12,33,68,22,20,26,20,48,37,39,42,34,0,0,0,0,0,47,0,0,77,11,39,26,49,52,48,34,13,0,0,28,0,0,40,13,36,24,35,45,0,47,38,0,0,0,0,0,22,44,33,0,24,25,0,0,35,0,18,0,0,32,0,46,43,0,0,21,21,0,21,0,30,0,0,0,35,0,4,29,28,0,0,28,0,55,44,6,10,0,0,9,35,48,40,0,0,0,34,28,26,21,47,0,17,0,25,32,32,0,0,0,0,0
2015-09-20,7,17,34,31,13,47,15,100,20,11,37,71,39,4,33,8,0,22,0,9,37,94,15,21,43,35,25,21,48,53,0,0,0,0,0,0,35,0,0,59,43,39,27,53,39,0,59,0,0,0,29,0,0,51,11,14,27,0,0,0,32,85,0,49,0,0,34,38,0,38,0,0,31,0,19,26,34,81,0,55,32,0,0,0,0,0,18,18,0,0,43,56,38,0,0,37,0,8,39,0,0,0,0,0,51,38,6,10,0,0,5,39,0,20,0,68,0,0,0,21,10,0,46,32,21,0,0,33,0,89,0,0,0
2015-09-27,7,21,44,22,9,56,13,61,21,13,15,37,14,3,34,11,0,0,0,12,33,63,17,0,43,30,25,30,31,33,0,0,74,0,0,0,35,0,0,64,18,51,39,49,29,0,29,13,27,0,0,0,0,53,8,14,26,35,0,50,47,31,0,0,0,0,0,19,0,43,0,0,22,47,0,47,24,54,0,0,0,34,35,32,0,0,20,27,0,31,0,48,0,0,0,36,0,5,33,28,0,25,0,0,46,0,11,10,0,37,4,21,24,23,0,0,22,34,33,18,21,0,0,25,0,0,0,0,0,0,0,0,0
2015-10-04,4,29,44,14,10,63,13,68,17,8,28,28,33,4,31,8,0,0,0,11,43,49,17,40,42,31,24,19,36,57,45,0,0,0,0,0,0,0,0,68,14,38,0,52,32,40,29,17,40,0,28,0,0,53,15,36,24,46,0,0,34,45,0,0,0,0,0,98,87,32,0,0,25,46,0,47,42,51,0,62,36,34,50,32,0,23,12,18,0,31,0,25,0,0,0,31,0,13,38,28,0,25,0,0,85,56,0,0,0,0,6,42,0,45,0,0,22,0,0,20,14,0,0,31,21,49,0,0,0,0,0,0,39
2015-10-11,4,30,35,16,11,90,14,48,34,5,21,42,26,4,35,8,0,29,0,14,38,78,17,20,46,13,33,36,18,31,0,0,0,0,0,0,34,0,0,65,18,38,33,65,51,41,39,13,26,0,0,74,0,56,15,32,18,35,33,0,53,42,0,0,0,0,45,53,0,32,0,0,27,0,0,68,0,35,0,0,0,0,34,0,0,23,8,18,0,20,42,40,51,0,0,0,0,5,0,0,33,34,0,0,40,51,6,13,0,36,7,33,0,53,0,0,0,0,0,18,17,0,45,22,0,24,0,0,0,0,49,0,0
2015-10-18,4,16,27,13,9,67,7,35,9,13,35,21,16,3,34,10,0,0,0,12,46,72,49,40,32,23,57,23,41,24,0,0,0,0,0,0,0,0,0,49,14,0,20,68,38,35,33,0,26,24,28,0,0,55,18,28,18,34,0,0,34,38,0,63,0,0,0,20,43,0,0,24,25,0,57,23,35,19,0,31,0,33,34,0,0,23,13,20,0,20,0,40,0,0,55,32,0,8,0,0,43,50,0,0,34,56,13,25,0,0,11,43,24,0,0,0,22,44,32,0,21,0,0,20,0,0,0,0,29,0,0,0,0
2015-10-25,4,21,39,17,17,57,16,30,15,13,43,41,36,2,28,3,0,25,0,15,37,48,14,27,36,21,30,16,31,28,34,0,0,0,0,0,0,0,0,55,0,0,18,75,32,47,49,26,0,24,0,0,0,63,11,56,21,60,0,37,53,21,0,0,0,0,0,0,0,37,0,24,25,0,26,80,0,38,76,0,0,0,34,0,63,0,18,0,100,27,42,40,37,0,0,36,0,5,41,75,44,25,30,0,45,37,21,13,0,0,5,22,32,26,0,0,0,0,35,18,22,0,0,24,28,32,0,0,0,0,48,0,38
2015-11-01,5,44,60,20,15,49,13,33,22,16,35,69,31,2,32,12,0,29,0,16,31,53,14,57,55,34,65,25,33,56,0,0,0,0,0,0,0,0,0,51,10,51,18,32,22,71,29,13,0,0,0,0,0,43,20,14,24,0,0,37,46,21,0,0,0,0,33,0,0,0,0,24,30,0,26,69,23,51,0,0,0,0,34,32,0,0,9,18,37,21,0,41,0,0,0,31,0,7,28,0,0,67,32,0,0,50,9,10,63,0,13,38,0,22,57,0,0,100,0,18,14,0,44,17,0,0,0,0,0,0,0,0,51
2015-11-08,4,26,26,21,14,49,11,34,12,15,35,60,21,3,33,9,0,22,0,14,32,62,25,57,26,25,0,23,36,41,34,0,72,0,0,0,34,0,0,37,0,38,18,55,32,0,33,0,26,0,0,0,0,46,8,30,34,35,67,0,36,59,58,0,0,41,33,56,100,0,0,0,20,0,25,58,0,26,0,31,0,0,45,0,0,0,8,19,0,20,42,34,0,33,0,34,0,7,0,0,33,33,28,0,30,37,7,13,0,0,3,38,0,0,58,0,0,33,26,0,19,0,0,13,0,24,0,0,0,64,48,0,50
2015-11-15,5,21,60,19,15,45,18,25,6,17,57,41,40,3,27,12,0,21,0,18,33,21,29,20,36,31,35,27,28,31,0,0,0,0,0,0,50,0,0,47,14,38,0,42,45,0,0,0,30,0,0,0,0,52,5,40,39,35,0,0,41,37,0,47,0,48,0,40,0,0,0,24,21,46,0,58,23,20,0,53,0,33,0,0,0,0,12,23,49,20,0,49,100,0,0,31,0,9,28,28,0,25,41,0,30,50,9,0,63,0,8,19,0,22,0,0,22,0,0,20,17,0,44,19,0,24,0,42,33,0,48,0,0
2015-11-22,3,29,33,23,12,47,9,33,19,15,42,25,21,4,31,9,0,0,0,20,32,49,22,20,26,12,16,18,33,57,34,0,73,0,0,0,0,0,0,54,12,0,18,26,19,0,0,0,0,0,37,0,0,16,11,18,23,0,0,49,29,35,0,0,0,0,0,18,0,0,0,0,18,0,19,46,0,26,0,61,0,0,0,31,83,0,16,53,0,31,42,37,0,33,42,0,0,13,0,28,66,43,84,0,59,42,6,16,0,36,3,19,0,0,0,0,0,0,0,0,21,0,0,28,0,24,0,32,0,0,48,0,0
2015-11-29,3,27,59,21,21,38,14,31,15,12,20,68,35,4,50,11,0,24,0,19,43,45,38,20,35,17,48,23,23,30,0,0,0,0,0,0,0,0,0,57,0,50,35,42,17,0,28,13,75,0,0,0,0,45,20,25,16,0,0,0,40,45,0,0,0,0,0,21,44,0,0,0,23,0,22,46,0,26,50,0,31,33,34,0,0,23,31,0,0,27,0,53,0,0,55,31,0,9,28,0,0,0,0,0,44,0,19,11,70,46,8,48,23,33,0,0,22,33,32,18,27,61,0,28,0,24,0,31,0,0,0,59,0
2015-12-06,6,25,26,41,26,33,11,36,17,43,35,41,36,8,44,9,0,0,0,19,61,84,16,40,29,23,24,27,33,26,0,0,0,0,0,0,34,0,0,47,21,38,32,39,22,0,29,0,57,24,37,0,33,26,10,49,26,46,0,0,50,24,0,0,56,36,0,56,44,32,0,0,42,0,19,27,46,79,38,31,0,33,0,0,72,0,26,25,37,52,0,25,37,0,0,31,0,11,49,0,37,25,28,0,30,64,11,10,0,71,9,0,47,22,57,0,44,0,27,40,20,0,44,24,0,0,0,0,29,73,63,0,0
2015-12-13,8,28,45,55,28,53,13,40,31,43,26,80,0,7,42,11,0,22,0,17,77,89,37,89,59,18,36,37,42,68,34,0,74,0,0,0,34,0,0,68,11,0,31,30,42,0,0,0,58,0,0,0,34,43,24,41,59,0,45,0,52,60,0,0,0,0,0,19,45,37,100,83,43,47,20,68,47,52,0,32,32,0,34,0,0,47,23,18,0,45,58,41,0,0,0,37,0,9,33,0,0,25,0,0,0,65,18,10,0,41,7,19,24,60,0,50,0,0,0,31,28,64,0,45,0,0,0,0,0,0,0,0,39
2015-12-20,4,25,43,28,11,28,11,49,17,18,20,43,16,6,24,9,0,24,0,15,58,55,16,58,40,13,27,23,38,24,38,0,0,0,0,0,0,0,0,32,12,0,22,33,22,0,0,15,85,0,0,0,0,52,7,46,39,0,0,0,16,27,0,0,0,0,0,21,85,36,0,27,30,0,22,57,0,23,43,0,48,0,38,82,97,26,18,20,0,46,47,42,0,0,47,35,66,7,0,31,0,0,31,0,34,48,11,0,71,40,8,61,27,0,0,0,25,38,27,20,14,0,0,32,0,0,0,36,0,0,0,0,0
2015-12-27,4,16,68,37,18,24,11,22,13,16,25,31,16,8,25,9,0,0,0,12,44,67,28,26,25,0,37,23,27,27,100,0,0,0,0,0,38,0,0,34,16,0,22,25,13,0,0,0,50,27,31,0,50,55,10,40,26,0,43,0,22,34,0,0,0,0,0,0,0,0,0,0,30,0,25,26,30,36,0,35,0,0,0,0,0,0,22,32,0,52,0,28,0,0,0,35,0,8,0,0,0,28,0,0,33,48,12,14,0,40,7,0,27,0,0,55,0,0,27,40,18,0,0,27,0,0,0,36,33,0,0,0,0
2016-01-03,7,34,65,100,59,51,10,54,37,26,30,54,26,9,34,13,61,31,0,17,65,61,18,32,59,62,40,32,49,44,48,0,0,0,0,0,49,0,0,64,11,40,44,35,27,65,31,0,28,35,0,0,0,53,11,38,37,0,0,0,44,56,0,0,0,0,0,23,0,34,0,26,48,0,24,63,0,65,41,0,33,0,0,0,0,49,34,19,0,25,0,50,0,26,0,58,0,9,35,29,0,0,0,0,0,40,9,0,0,0,6,0,0,38,0,0,32,41,94,55,36,100,48,55,22,28,0,34,31,0,0,0,41
2016-01-10,10,28,34,92,45,42,34,29,42,51,47,33,15,13,34,16,0,0,0,14,88,69,17,52,44,21,25,38,48,37,0,0,0,0,0,0,0,0,0,71,20,0,54,77,56,0,34,18,46,29,29,0,34,31,25,32,19,0,0,0,38,31,60,0,0,0,0,57,0,0,0,25,59,0,30,53,24,66,0,0,0,35,0,0,0,48,19,27,0,35,0,28,52,0,0,32,0,7,0,0,0,44,29,0,46,39,14,0,0,37,7,39,0,30,0,0,0,0,100,27,32,48,46,46,0,0,33,33,0,0,50,63,40
2016-01-17,12,18,29,48,24,31,100,41,28,29,47,30,27,20,30,13,81,0,0,14,100,62,17,23,47,22,26,17,27,30,0,0,75,0,0,0,35,0,0,69,29,0,40,51,50,49,0,27,30,65,0,0,0,34,19,33,25,0,0,39,58,32,0,0,0,0,0,19,46,33,0,0,65,0,0,44,35,84,100,43,0,0,40,33,0,24,8,25,0,35,0,26,0,0,0,75,0,5,34,29,0,0,29,0,31,0,22,0,0,37,4,21,25,41,0,0,31,35,34,18,25,0,47,29,0,25,0,0,0,0,0,0,0
2016-01-24,7,26,52,36,20,35,43,34,16,26,34,43,0,12,31,11,0,30,0,13,72,51,17,63,44,24,39,29,24,59,0,0,0,0,0,0,0,0,0,59,0,39,54,51,18,0,30,13,68,76,29,0,0,41,18,26,14,0,46,0,25,39,0,0,0,38,35,28,0,0,0,43,53,0,0,44,36,53,0,32,0,35,0,0,0,69,21,18,0,51,0,36,0,0,0,88,60,9,40,0,0,26,39,0,31,39,10,40,0,0,10,39,28,35,0,0,31,35,0,21,17,0,0,21,0,0,33,0,0,0,100,0,40
2016-01-31,5,25,40,45,26,49,38,25,21,30,29,40,17,6,36,14,0,0,0,15,69,25,23,42,54,30,51,36,59,29,35,0,100,0,0,0,0,0,0,70,0,0,64,34,45,49,0,20,30,50,0,0,0,55,15,44,36,36,0,0,18,65,0,67,0,0,0,19,0,0,51,0,40,0,0,35,65,100,40,0,33,40,0,0,0,24,24,21,39,38,0,41,0,0,0,33,0,12,30,0,0,26,50,0,0,57,22,13,65,37,9,20,49,20,0,0,0,0,25,37,59,0,0,37,22,0,33,0,30,0,57,0,40
2016-02-07,8,26,23,20,16,50,25,28,7,32,37,53,22,8,27,7,0,0,0,17,53,59,26,31,47,22,20,24,40,51,40,0,76,0,78,0,48,0,0,60,11,40,19,64,46,0,0,15,31,37,0,0,46,48,12,27,28,0,35,0,18,44,0,0,0,38,0,26,0,0,0,0,30,0,23,44,36,37,40,0,44,0,0,0,89,28,29,0,0,34,0,39,39,0,0,66,0,14,30,0,0,26,0,0,0,0,10,0,0,0,8,40,25,23,0,0,23,35,25,27,25,49,0,23,0,25,33,0,0,68,0,0,0
2016-02-14,10,27,31,31,25,38,21,19,7,26,36,52,21,6,30,12,0,0,0,15,49,59,43,47,27,36,19,42,82,32,35,0,99,0,0,0,0,0,0,56,0,0,20,40,31,37,40,14,78,28,0,0,34,47,6,21,30,0,0,0,35,54,0,0,0,0,0,38,44,33,0,24,32,0,20,24,32,20,57,32,0,35,0,0,0,0,40,20,0,36,0,58,38,0,65,0,59,5,0,0,0,34,0,100,0,39,13,0,0,0,6,34,0,0,0,0,23,0,25,31,29,0,69,25,0,25,32,0,0,0,0,0,39
2016-02-21,8,20,45,25,14,32,18,18,18,30,23,19,0,5,27,19,0,25,0,14,59,64,25,22,33,34,38,23,47,26,0,0,0,0,0,0,92,0,0,57,14,0,20,36,36,0,30,22,46,57,0,0,0,44,17,41,42,0,34,0,22,21,0,0,0,0,0,75,0,0,0,0,28,47,0,52,0,33,39,42,0,0,0,0,0,0,16,30,0,24,43,35,0,0,0,32,0,6,0,0,0,51,0,0,0,76,6,0,0,0,6,48,24,20,0,0,23,0,66,18,24,0,45,22,0,49,0,33,34,0,49,0,39
2016-02-28,7,28,61,16,19,43,12,45,11,29,28,28,14,4,24,11,0,63,91,12,53,54,51,23,33,43,33,22,24,21,34,0,0,0,0,61,34,0,0,62,0,0,24,26,32,36,0,19,30,100,28,0,0,60,10,24,43,0,0,0,34,31,0,0,0,36,0,19,0,0,0,0,45,47,39,41,23,46,53,31,0,34,46,32,0,23,15,18,38,59,0,60,42,0,0,43,0,11,58,28,34,34,0,0,30,0,14,10,0,0,7,29,0,20,0,0,0,0,25,36,19,0,0,17,0,24,0,32,30,0,49,0,0
2016-03-06,6,26,45,17,14,51,25,45,18,19,41,33,27,4,31,10,0,38,0,12,59,65,43,53,37,20,0,26,29,32,46,0,0,0,57,0,35,0,0,76,11,39,33,30,49,0,39,20,69,29,0,0,34,54,21,42,27,0,91,0,74,54,0,0,0,0,34,19,0,33,0,24,34,47,0,79,0,79,39,55,0,0,0,0,0,32,9,27,0,23,0,58,0,0,43,43,0,8,0,0,34,0,29,50,40,0,5,0,0,0,3,43,24,0,0,0,0,0,0,18,17,0,0,29,0,0,0,33,0,0,0,63,0
2016-03-13,6,32,57,12,16,45,11,59,21,30,31,38,29,6,30,7,0,44,0,12,54,41,43,31,16,17,38,35,40,37,0,0,0,0,0,0,35,0,0,81,12,0,63,23,63,37,34,29,27,0,38,56,0,51,23,31,35,0,0,0,35,73,0,0,0,0,0,21,0,33,0,0,54,95,26,70,26,46,59,0,37,35,0,0,0,36,15,27,0,31,43,31,44,0,0,32,0,5,0,0,0,0,28,0,33,38,8,0,0,53,5,28,42,20,0,0,0,34,0,18,25,0,45,39,0,0,0,0,30,0,0,0,0
2016-03-20,5,31,18,9,15,43,14,31,18,23,33,49,27,6,31,6,0,0,0,9,50,63,39,43,28,22,26,17,47,26,36,0,0,0,0,0,48,0,0,58,22,40,28,31,41,0,0,27,70,0,0,0,0,28,14,26,25,0,0,53,26,51,0,51,0,0,0,20,0,0,52,0,43,0,22,25,25,48,70,0,0,0,36,34,0,49,25,19,0,43,0,47,0,0,0,33,0,8,30,0,0,36,79,0,36,0,6,0,0,51,6,40,25,21,0,0,0,0,29,22,20,0,47,17,0,0,0,34,0,0,0,0,0
2016-03-27,6,25,75,21,14,41,14,44,13,26,37,38,30,3,21,10,61,0,0,13,51,29,33,28,34,84,25,34,51,51,35,0,0,0,58,0,0,0,0,58,15,53,53,47,33,0,0,13,55,0,0,0,35,45,8,25,19,42,60,0,28,58,0,0,0,0,34,33,0,33,0,0,40,48,27,44,0,73,0,0,33,0,0,33,0,0,8,19,0,36,0,70,0,0,59,0,0,14,40,0,0,26,29,0,35,52,11,10,0,0,6,32,100,28,0,0,26,0,44,27,26,0,62,25,0,25,33,33,0,0,0,0,0
2016-04-03,6,26,40,10,9,50,14,37,9,26,39,82,22,4,28,12,0,0,0,14,45,36,45,31,47,44,17,31,27,25,0,0,0,0,77,0,0,0,0,65,12,39,54,30,40,0,0,13,31,37,0,0,0,27,11,41,26,0,46,0,18,47,0,0,0,0,0,29,0,100,0,33,27,0,0,0,24,27,0,32,0,0,0,0,0,44,8,0,0,28,44,41,39,0,0,0,0,9,39,0,0,34,0,0,0,66,6,10,0,37,7,59,0,20,0,0,0,35,0,0,11,0,0,21,22,33,0,0,0,89,0,0,0
2016-04-10,7,20,63,12,9,56,27,45,29,29,31,53,44,3,35,7,0,0,0,18,59,51,33,21,47,31,31,26,51,25,0,0,75,0,0,0,71,0,0,64,0,0,34,37,50,37,30,0,27,0,0,0,35,58,10,22,36,0,40,0,48,31,60,0,0,0,0,39,0,33,0,0,47,0,20,53,24,63,53,0,0,40,0,33,0,24,12,24,0,21,0,56,0,0,44,33,61,5,0,0,46,26,0,0,31,39,8,0,0,0,3,22,0,0,0,0,0,69,0,37,19,0,45,26,0,67,0,0,0,0,0,0,0
2016-04-17,5,18,57,9,11,58,27,45,18,24,39,62,0,6,30,8,0,0,0,13,60,40,15,0,34,39,17,17,38,30,0,0,0,0,59,0,35,0,0,77,11,53,21,44,43,0,0,13,31,0,29,0,0,41,6,44,27,0,34,52,38,43,0,66,0,0,0,25,0,0,0,25,47,48,0,48,24,80,40,0,0,35,35,0,0,26,19,37,52,45,59,68,78,0,58,0,0,7,0,0,0,0,0,50,41,0,6,10,0,0,7,20,25,0,0,0,40,0,0,0,21,0,0,46,0,0,0,0,0,0,0,0,0
2016-04-24,5,20,51,10,13,43,7,28,9,14,52,38,50,4,18,9,0,0,0,10,46,47,40,41,37,39,37,32,45,32,0,0,0,0,0,0,35,0,0,65,0,0,21,47,40,0,0,27,54,0,0,0,0,30,16,31,38,72,0,0,35,0,0,84,0,0,0,0,0,44,0,0,46,0,0,61,24,59,40,32,0,52,35,0,0,24,18,24,0,42,0,42,0,0,0,55,0,7,0,0,0,26,29,0,0,0,12,0,0,48,4,26,0,0,0,0,30,0,25,0,18,0,0,29,22,0,0,0,30,0,0,0,39
2016-05-01,4,31,52,16,12,50,12,31,9,20,21,67,17,4,24,12,0,0,0,14,62,55,28,36,43,12,17,36,35,30,0,0,0,0,0,0,36,0,76,97,11,0,54,89,61,38,0,31,40,34,29,0,0,35,14,29,30,0,35,0,58,38,0,100,0,38,0,22,46,39,0,0,41,49,20,45,73,74,46,33,33,0,0,0,0,28,17,20,52,37,44,52,0,35,44,33,0,10,0,0,34,45,0,51,31,39,6,0,0,43,5,23,0,41,0,51,0,0,25,50,11,0,46,20,0,26,0,0,0,0,0,0,40
